SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500366,ROLTA (I)   ,B ,Q,60.10,60.40,58.15,58.50,58.50,59.85,717,103910,6168058.00,,INE293A01013,02-Aug-17,,
500367,RUBFILA INT.,XC,Q,89.50,91.00,88.55,89.30,89.50,89.65,337,65673,5892325.00,,INE642C01025,02-Aug-17,,
500368,RUCHI SOYA  ,B ,Q,23.50,23.50,23.00,23.10,23.20,23.50,171,184462,4289259.00,,INE619A01027,02-Aug-17,,
500370,SALORA INT. ,B ,Q,59.80,62.00,57.20,59.30,58.80,59.30,84,8281,493875.00,,INE924A01013,02-Aug-17,,
500371,SAMTEL IND. ,XT,Q,2.25,2.25,2.25,2.25,2.25,2.28,1,300,675.00,,INE538C01017,02-Aug-17,,
500372,SAMTEL COL  ,T ,Q,0.60,0.60,0.60,0.60,0.60,0.60,1,100,60.00,,INE381A01016,02-Aug-17,,
500378,JINDAL SAW  ,B ,Q,106.00,107.80,104.20,105.65,105.65,105.30,3426,494899,52528550.00,,INE324A01024,02-Aug-17,,
500380,JK LAKSHMI  ,A ,Q,454.60,458.75,449.00,455.60,456.00,454.95,132,1985,903408.00,,INE786A01032,02-Aug-17,,
500387,SHREE CEMENT,A ,Q,18600.00,18621.30,18303.50,18379.10,18303.50,18575.05,158,266,4913395.00,,INE070A01015,02-Aug-17,,
500388,SHREE KRISHN,XT,Q,28.15,28.15,28.15,28.15,28.15,28.15,1,500,14075.00,,INE970C01012,02-Aug-17,,
500390,REL INFRA   ,A ,Q,529.40,538.50,528.00,531.45,531.45,526.30,5029,285102,152081911.00,,INE036A01016,02-Aug-17,,
500399,STEELCO GUJ.,XD,Q,7.76,8.00,7.76,8.00,8.00,7.91,18,582,4605.00,,INE629B01024,02-Aug-17,,
500400,TATA POWER  ,A ,Q,83.10,83.10,82.20,82.60,82.60,82.75,542,85219,7037384.00,,INE245A01021,02-Aug-17,,
500402,SPMLINFRA   ,B ,Q,165.00,168.00,162.95,167.50,167.50,167.60,151,63982,10623827.00,,INE937A01023,02-Aug-17,,
500403,SUNDARAM FAS,A ,Q,407.45,410.00,404.05,405.80,405.80,405.85,373,11650,4730476.00,,INE387A01021,02-Aug-17,,
500404,SUNFLAG IRON,B ,Q,45.25,45.75,44.80,45.00,45.00,45.15,273,69197,3126898.00,,INE947A01014,02-Aug-17,,
500405,SUPREME PET ,B ,Q,343.35,348.00,342.00,344.30,344.30,346.90,110,2200,759221.00,,INE663A01017,02-Aug-17,,
500407,SWARAJ ENGIN,B ,Q,2132.00,2132.00,2050.50,2076.80,2076.80,2148.95,152,1690,3523064.00,,INE277A01016,02-Aug-17,,
500408,TATA ELXSI  ,A ,Q,1757.00,1757.00,1710.00,1715.30,1715.30,1737.20,1717,29245,50403513.00,,INE670A01012,02-Aug-17,,
500410,ACC LTD     ,A ,Q,1731.20,1774.80,1713.20,1769.70,1769.70,1735.40,2149,44018,77307143.00,,INE012A01025,02-Aug-17,,
500411,THERMAX     ,A ,Q,872.00,881.95,862.50,875.15,879.95,875.90,130,14438,12510676.00,,INE152A01029,02-Aug-17,,
500412,THIRUMALAI  ,B ,Q,1252.85,1294.00,1225.30,1282.65,1282.65,1243.45,4067,87545,110783123.00,,INE338A01016,02-Aug-17,,
500413,THOMAS COOK ,B ,Q,223.55,225.90,220.55,222.05,222.00,223.00,347,13921,3096519.00,,INE332A01027,02-Aug-17,,
500418,TOKYO PLAST ,B ,Q,148.00,153.25,147.30,149.05,147.40,150.25,44,3095,461168.00,,INE932C01012,02-Aug-17,,
500420,TORRENT PHAR,A ,Q,1293.10,1309.85,1270.00,1275.90,1275.90,1291.30,832,8673,11147209.00,,INE685A01028,02-Aug-17,,
500422,TRANSCHEM   ,XD,Q,32.50,34.50,31.90,32.60,33.95,32.90,29,3269,108219.00,,INE019B01010,02-Aug-17,,
500425,AMBUJA CEME ,A ,Q,261.00,267.00,257.85,265.70,265.70,261.05,1280,134536,35330869.00,XD,INE079A01024,02-Aug-17,,
500429,UNIPHOS ENT.,B ,Q,95.95,95.95,91.00,91.80,91.15,92.20,85,4743,438112.00,,INE037A01022,02-Aug-17,,
500439,VARD HOLDNG ,B ,Q,3460.00,3499.00,3418.00,3420.00,3420.00,3454.40,39,91,313604.00,,INE701A01023,02-Aug-17,,
500440,HINDALCO    ,A ,Q,225.90,228.85,222.65,228.10,228.10,225.85,3463,629030,142091043.00,,INE038A01020,02-Aug-17,,
500444,WEST COAS PA,B ,Q,209.90,212.75,201.25,202.45,202.45,207.35,614,24554,5053654.00,,INE976A01021,02-Aug-17,,
500449,HIND.ORG.CHM,T ,Q,24.90,25.05,24.20,24.30,24.30,23.90,64,12758,314309.00,,INE048A01011,02-Aug-17,,
500450,MPIL CORP L ,XD,Q,105.85,105.85,105.85,105.85,105.85,105.85,2,48,5080.00,,INE844C01027,02-Aug-17,,
500456,PAS.ACRYLON ,XC,Q,28.40,28.80,28.05,28.30,28.25,28.60,77,25952,735021.00,,INE818B01023,02-Aug-17,,
500459,PROCTER &GAM,A ,Q,8090.00,8102.85,8010.00,8032.20,8010.00,8060.85,74,226,1817895.00,,INE179A01014,02-Aug-17,,
500460,MUKAND LTD. ,B ,Q,91.00,91.50,88.10,88.35,88.10,89.55,491,30227,2693613.00,,INE304A01026,02-Aug-17,,
500463,AGCNET      ,T ,Q,117.90,117.90,115.00,116.90,116.90,117.00,10,405,47288.00,,INE676A01019,02-Aug-17,,
500464,UCAL FUEL   ,B ,Q,209.40,213.55,207.05,211.60,211.60,208.55,224,23161,4873691.00,,INE139B01016,02-Aug-17,,
500467,HARR.MALAYAL,B ,Q,84.20,84.55,81.35,81.75,81.75,83.85,193,12620,1041155.00,,INE544A01019,02-Aug-17,,
500469,FEDERAL BANK,A ,Q,115.50,115.55,114.05,115.05,115.05,115.20,2478,6121983,703326003.00,,INE171A01029,02-Aug-17,,
500470,TATA STEEL  ,A ,Q,574.80,575.00,565.00,567.95,567.95,572.00,3371,326305,185620980.00,,INE081A01012,02-Aug-17,,
500472,SKF INDIA   ,A ,Q,1573.00,1597.50,1560.70,1591.15,1595.05,1553.30,235,3286,5225638.00,,INE640A01023,02-Aug-17,,
500477,ASHOK LEYL. ,A ,Q,111.00,111.00,108.40,109.10,109.10,111.00,3035,817874,89502930.00,,INE208A01029,02-Aug-17,,
500480,CUMMINS (I) ,A ,Q,972.10,1012.00,971.30,990.85,990.85,970.15,2349,50685,50244126.00,,INE298A01020,02-Aug-17,,
500483,TATA COMM   ,A ,Q,659.25,666.00,656.15,660.20,660.20,657.55,399,13497,8908596.00,,INE151A01013,02-Aug-17,,
500488,ABBOTT (I)  ,B ,Q,4380.00,4478.15,4368.20,4427.20,4450.00,4396.75,120,282,1245853.00,,INE358A01014,02-Aug-17,,
500490,BAJ HOLD INV,A ,Q,2401.00,2414.00,2400.00,2401.80,2400.05,2412.00,166,1235,2966760.00,,INE118A01012,02-Aug-17,,
500493,BHARAT FORGE,A ,Q,1152.35,1169.15,1150.00,1155.35,1155.35,1150.30,1726,41730,48465241.00,,INE465A01025,02-Aug-17,,
500495,ESCORTS LTD.,A ,Q,705.15,711.90,681.00,692.85,692.85,701.60,5785,331720,232122291.00,,INE042A01014,02-Aug-17,,
500500,HIND.MOTORS ,B ,Q,8.50,8.58,8.27,8.47,8.55,8.39,168,87830,738357.00,,INE253A01025,02-Aug-17,,
500510,LARSEN & TOU,A ,Q,1192.95,1193.00,1173.60,1176.55,1176.55,1188.95,4621,176567,208181139.00,,INE018A01030,02-Aug-17,,
500520,MAH & MAH   ,A ,Q,1433.00,1433.95,1404.65,1415.15,1415.15,1426.85,2494,62723,88857943.00,,INE101A01026,02-Aug-17,,
500530,BOSCH LTD   ,A ,Q,24800.00,25175.30,24800.00,24997.20,24997.20,24604.55,765,1535,38327210.00,,INE323A01026,02-Aug-17,,
500540,PREMIER LTD ,B ,Q,32.50,32.50,31.10,32.15,32.00,32.65,16,1434,46108.00,,INE342A01018,02-Aug-17,,
500547,BHARAT PET. ,A ,Q,485.00,489.45,484.00,485.50,485.50,484.40,1377,85812,41761621.00,,INE029A01011,02-Aug-17,,
500550,SIEMENS LTD.,A ,Q,1450.00,1450.00,1363.00,1367.55,1363.00,1397.60,969,18816,26102765.00,,INE003A01024,02-Aug-17,,
500570,TATA MOTORS ,A ,Q,449.85,450.00,435.00,439.50,439.50,446.90,5203,513133,226530145.00,,INE155A01022,02-Aug-17,,
500575,VOLTAS LTD  ,A ,Q,536.10,554.50,522.40,540.15,540.15,532.70,9595,449908,242085512.00,,INE226A01021,02-Aug-17,,
500620,GREAT EASTE ,A ,Q,390.80,394.00,386.45,389.40,388.25,395.05,278,3725,1450198.00,XD,INE017A01032,02-Aug-17,,
500645,DEEPAK FERT.,B ,Q,366.45,383.85,353.15,356.45,356.45,364.95,4847,188440,69500272.00,,INE501A01019,02-Aug-17,,
500650,EXCEL INDUST,B ,Q,434.00,434.00,424.00,425.60,425.60,427.35,126,1617,693390.00,,INE369A01029,02-Aug-17,,
500655,GARWARE POLY,XC,Q,150.65,151.80,150.00,150.75,150.00,153.75,31,2006,302590.00,,INE291A01017,02-Aug-17,,
500660,GLAXOSMITH  ,A ,Q,2390.00,2399.00,2356.00,2360.40,2370.00,2377.30,160,669,1584515.00,,INE159A01016,02-Aug-17,,
500670,GUJ.NARMADA ,A ,Q,297.55,307.50,295.00,296.80,296.80,296.65,2779,204838,61631438.00,,INE113A01013,02-Aug-17,,
500672,NOVARTIS    ,B ,Q,627.80,631.85,622.00,624.05,624.05,621.25,320,6124,3834949.00,,INE234A01025,02-Aug-17,,
500674,SANOFI      ,A ,Q,4299.95,4350.00,4241.55,4330.45,4350.00,4286.40,307,933,4019841.00,,INE058A01010,02-Aug-17,,
500676,GLAXOSMITHKL,A ,Q,5400.30,5470.75,5377.00,5426.35,5401.10,5453.60,78,211,1143970.00,XD,INE264A01014,02-Aug-17,,
500680,PFIZER LTD. ,A ,Q,1781.95,1805.00,1772.10,1786.75,1805.00,1791.20,265,3230,5746466.00,,INE182A01018,02-Aug-17,,
500690,GUJ.ST.FERT ,A ,Q,136.05,141.20,135.90,136.95,136.95,135.35,3598,555942,77097916.00,,INE026A01025,02-Aug-17,,
500696,HIND UNI LT ,A ,Q,1173.00,1174.00,1160.00,1168.35,1160.10,1173.00,1075,35722,41709256.00,,INE030A01027,02-Aug-17,,
500710,AKZOINDIA   ,B ,Q,1809.05,1818.00,1768.25,1773.00,1773.00,1787.10,146,692,1227898.00,,INE133A01011,02-Aug-17,,
500730,NOCIL LTD   ,B ,Q,148.00,148.65,140.60,141.55,141.55,147.85,2914,350458,50301847.00,,INE163A01018,02-Aug-17,,
500770,TATA CHEM.  ,A ,Q,624.95,624.95,610.10,612.65,612.65,613.90,1141,39833,24576395.00,,INE092A01019,02-Aug-17,,
500777,T.P.L.      ,B ,Q,53.20,53.25,51.60,51.90,51.90,52.70,228,39368,2054878.00,,INE148A01019,02-Aug-17,,
500780,ZUARIGLOB   ,B ,Q,133.95,135.40,132.80,132.95,132.80,132.30,38,1659,221234.00,,INE217A01012,02-Aug-17,,
500790,NESTLE (I)  ,A ,Q,6729.95,6736.05,6690.10,6705.95,6696.00,6697.40,327,3023,20288675.00,XD,INE239A01016,02-Aug-17,,
500800,TATAGLOBAL  ,A ,Q,168.20,168.60,164.25,164.95,164.95,167.60,1078,211261,34987247.00,,INE192A01025,02-Aug-17,,
500820,ASIAN PAINTS,A ,Q,1150.00,1151.10,1135.05,1143.75,1140.10,1148.10,2218,325683,370905579.00,,INE021A01026,02-Aug-17,,
500825,BRITANIA IND,A ,Q,3940.00,3940.00,3841.80,3863.55,3865.20,3897.80,953,5619,21756202.00,,INE216A01022,02-Aug-17,,
500830,COLGATE PALM,A ,Q,1070.00,1070.00,1031.00,1038.85,1038.85,1069.40,1370,19337,20175880.00,,INE259A01022,02-Aug-17,,
500840,EIH LTD.    ,B ,Q,137.50,138.20,133.05,134.35,134.80,132.35,611,21660,2921199.00,,INE230A01023,02-Aug-17,,
500850,INDIAN HOTEL,A ,Q,126.75,130.00,125.60,128.35,129.50,126.85,237,20986,2670844.00,,INE053A01029,02-Aug-17,,
500870,CASTROL     ,A ,Q,401.00,402.95,395.40,396.80,396.80,400.10,954,52696,20994152.00,,INE172A01027,02-Aug-17,,
500875,ITC LTD.    ,A ,Q,289.00,289.50,284.35,285.15,285.15,287.75,5636,644787,184512707.00,,INE154A01025,02-Aug-17,,
500877,APOLLO TYRES,A ,Q,266.10,278.35,264.00,277.30,277.30,266.10,5726,578904,158247901.00,,INE438A01022,02-Aug-17,,
500878,CEAT LIMITED,A ,Q,1877.00,1935.95,1871.15,1926.05,1917.00,1874.80,5089,122042,233713372.00,,INE482A01020,02-Aug-17,,
500890,MODI RUBBER ,T ,Q,108.35,115.05,108.35,111.80,111.80,111.05,11,4381,502392.00,,INE832A01018,02-Aug-17,,
500940,FINOLEX IND.,A ,Q,607.00,618.00,599.75,602.80,602.80,606.65,490,4447,2691137.00,,INE183A01016,02-Aug-17,,
500945,VALUE IND L ,B ,Q,7.51,7.88,7.50,7.88,7.88,7.69,10,905,6874.00,,INE352A01017,02-Aug-17,,
501150,CENTRUM CAP ,B ,Q,50.00,50.00,49.00,49.50,49.50,49.85,676,340869,16868386.00,,INE660C01027,02-Aug-17,,
501179,OSCAR INV.  ,XC,Q,295.00,299.90,295.00,296.00,296.00,284.20,6,105,31439.00,,INE221D01018,02-Aug-17,,
501242,TCI FINANCE ,B ,Q,23.70,23.70,23.00,23.00,23.00,23.25,25,8443,195176.00,,INE911B01018,02-Aug-17,,
501295,INDUS.INV.TR,B ,Q,76.60,76.60,76.60,76.60,76.60,74.00,6,102,7813.00,,INE886A01014,02-Aug-17,,
501298,INDUS.&PRUD.,XC,Q,1335.05,1375.00,1335.05,1375.00,1375.00,1366.00,3,7,9585.00,,INE620D01011,02-Aug-17,,
501301,TATA INVEST.,B ,Q,889.80,889.80,850.00,852.75,852.75,872.60,879,16423,14169765.00,,INE672A01018,02-Aug-17,,
501343,MOTOR&GEN.FI,T ,Q,30.90,30.90,30.90,30.90,30.90,29.85,1,1,30.00,,INE861B01015,02-Aug-17,,
501351,RAPID INVES.,XT,Q,30.40,30.40,30.40,30.40,30.40,30.40,1,500,15200.00,,INE154M01012,02-Aug-17,,
501370,WALCHAND PF ,XD,Q,127.60,130.80,127.60,130.60,130.60,126.15,9,1040,135523.00,,INE695D01021,02-Aug-17,,
501391,W.H.BRADY   ,XD,Q,192.50,193.00,186.00,186.00,186.00,193.00,10,266,50272.00,,INE855A01019,02-Aug-17,,
501423,SHA ENG PLA ,XC,Q,677.80,677.80,650.00,662.70,657.65,671.30,34,623,414128.00,,INE151G01010,02-Aug-17,,
501425,BOM.BURMAH  ,A ,Q,880.05,882.15,872.25,873.75,873.75,877.65,273,4494,3938637.00,,INE050A01025,02-Aug-17,,
501430,BOM.CYCLE   ,XD,Q,1590.00,1699.00,1590.00,1594.35,1591.00,1625.00,12,42,67716.00,,INE691K01017,02-Aug-17,,
501455,GREAVES COTT,B ,Q,161.80,163.00,160.05,160.55,160.55,160.20,280,16247,2623752.00,,INE224A01026,02-Aug-17,,
501700,INDIA NIVEH ,XD,Q,50.15,51.15,50.10,51.15,51.15,50.15,108,26387,1326953.00,,INE131H01028,02-Aug-17,,
501833,CHOWGULE ST ,XT,Q,14.20,14.30,14.20,14.30,14.30,14.25,4,1270,18154.00,,INE490A01015,02-Aug-17,,
501848,GLOBAL OFFS ,B ,Q,37.00,37.90,36.10,36.45,36.45,37.15,60,4826,175958.00,,INE446C01013,02-Aug-17,,
502015,ASSOC.STONE ,XC,Q,38.15,39.45,38.00,38.50,38.45,38.75,62,9514,367320.00,,INE443A01030,02-Aug-17,,
502090,SAGAR CEM.  ,B ,Q,831.00,848.00,827.50,846.05,848.00,829.85,62,1555,1298853.00,,INE229C01013,02-Aug-17,,
502137,DECAN CEMENT,B ,Q,1160.00,1160.00,1135.00,1142.40,1135.00,1144.00,32,1188,1358005.00,,INE583C01013,02-Aug-17,,
502157,MANGALAM CEM,B ,Q,375.50,380.00,374.55,376.20,374.55,377.50,50,11243,4255666.00,,INE347A01017,02-Aug-17,,
502165,OCL INDIA L ,B ,Q,1220.00,1231.00,1215.60,1227.80,1222.00,1214.05,31,293,357751.00,,INE290B01025,02-Aug-17,,
502168,N C L IND.  ,B ,Q,210.00,211.90,202.10,204.95,206.25,209.55,347,14674,3043743.00,,INE732C01016,02-Aug-17,,
502175,SAURAS.CEM. ,XC,Q,70.20,71.50,68.00,69.05,69.05,69.50,144,23035,1608106.00,,INE626A01014,02-Aug-17,,
502180,SRI DIGV CEM,XC,Q,22.45,22.45,21.60,22.00,22.20,22.15,92,33577,743233.00,,INE232A01011,02-Aug-17,,
502219,BOROSIL GLAS,B ,Q,8970.00,9450.00,8920.35,9327.15,9327.15,8896.20,1180,4544,42157745.00,XD,INE666D01014,02-Aug-17,,
502271,RAASI REFRAC,XD,Q,5.39,5.39,5.39,5.39,5.39,5.67,5,2135,11507.00,,INE858D01017,02-Aug-17,,
502281,TRIVENI GLAS,XT,Q,23.50,23.50,21.75,22.40,22.40,22.75,37,7750,171816.00,,INE094C01011,02-Aug-17,,
502330,IPAPPM      ,B ,Q,319.25,321.00,313.00,315.10,315.10,317.60,208,7535,2394802.00,,INE435A01028,02-Aug-17,,
502355,BALKRISH IND,A ,Q,1601.85,1629.00,1571.10,1618.60,1617.00,1598.80,1310,8895,14274123.00,,INE787D01026,02-Aug-17,,
502407,NATH PULP   ,XD,Q,33.10,35.15,33.10,35.15,35.10,36.55,8,218,7571.00,,INE776A01025,02-Aug-17,,
502420,ORIENT PAPER,B ,Q,101.05,101.05,97.60,98.15,98.15,101.50,1220,108014,10650568.00,,INE592A01026,02-Aug-17,,
502445,CITADEL     ,XD,Q,58.40,58.60,53.50,57.85,57.85,56.00,8,306,17392.00,,INE906D01014,02-Aug-17,,
502448,ROLLATAINER ,T ,Q,5.80,5.80,5.54,5.57,5.59,5.80,40,4667,26489.00,,INE927A01040,02-Aug-17,,
502450,SESHA.PAPER ,B ,Q,720.00,727.50,715.25,716.90,715.25,724.70,53,538,386979.00,,INE630A01016,02-Aug-17,,
502465,SPECIALITY P,XD,Q,0.39,0.39,0.38,0.38,0.38,0.38,100,2518860,957377.00,,INE260F01011,02-Aug-17,,
502563,SH.BHAWANI  ,XT,Q,2.60,2.60,2.60,2.60,2.60,2.55,1,18,46.00,,INE688C01010,02-Aug-17,,
502587,RAMA PULP   ,XT,Q,24.40,24.40,23.20,24.25,24.35,23.50,30,10025,241091.00,,INE777A01015,02-Aug-17,,
502742,SINTEX IND. ,A ,Q,36.25,36.70,35.10,35.35,35.35,36.15,4068,2639118,93796849.00,,INE429C01035,02-Aug-17,,
502761,BLUE BLEND  ,B ,Q,45.55,46.00,44.60,44.60,44.60,45.70,39,7957,360521.00,,INE113O01014,02-Aug-17,,
502820,DCM LTD.    ,B ,Q,134.30,134.30,130.60,131.40,131.00,132.75,69,2074,273335.00,,INE498A01018,02-Aug-17,,
502865,FORBES & CO ,B ,Q,1590.00,1629.90,1585.60,1598.80,1598.80,1602.15,121,3494,5611264.00,,INE518A01013,02-Aug-17,,
502873,H.P.COTTON  ,XT,Q,40.00,40.00,40.00,40.00,40.00,40.50,2,105,4200.00,,INE950C01014,02-Aug-17,,
502933,KATARE SPG. ,XT,Q,16.00,17.00,16.00,17.00,17.00,16.20,10,2510,41670.00,,INE498G01015,02-Aug-17,,
502937,KESORAM IND ,B ,Q,141.00,144.30,139.00,140.05,140.05,140.15,690,56560,7978937.00,,INE087A01019,02-Aug-17,,
502958,LAKSHMI MILL,XC,Q,2900.00,2900.00,2850.00,2850.00,2850.00,2850.00,4,12,34255.00,,INE938C01019,02-Aug-17,,
502986,VARDH TEXT  ,B ,Q,1224.00,1226.00,1212.50,1220.25,1218.70,1224.35,65,2390,2912775.00,,INE825A01012,02-Aug-17,,
502995,MALWA COTTON,T ,Q,7.35,7.55,7.25,7.50,7.50,7.40,12,925,6794.00,,INE272B01015,02-Aug-17,,
503015,MODERN INDIA,ST,Q,52.50,52.50,50.00,50.00,50.00,50.00,5,325,16312.00,,INE251D01023,02-Aug-17,,
503031,PENLAND LTD ,B ,Q,21.15,21.40,20.55,20.70,20.70,21.10,341,108095,2257661.00,,INE138A01028,02-Aug-17,,
503100,PHOENIX MILL,B ,Q,492.00,495.90,492.00,495.35,493.55,483.75,28,209,103306.00,,INE211B01039,02-Aug-17,,
503101,MARATHON NEX,B ,Q,321.00,336.80,316.20,317.30,317.30,319.90,21,712,231161.00,,INE182D01012,02-Aug-17,,
503162,REL.CHEMOTX ,XD,Q,97.90,100.45,97.40,98.10,98.10,102.50,98,3386,330887.00,,INE750D01016,02-Aug-17,,
503169,RUBY MILLS  ,B ,Q,380.00,389.00,375.30,377.55,380.00,379.65,128,1933,742138.00,,INE301D01026,02-Aug-17,,
503205,SHREERAM    ,XC,Q,57.00,57.00,57.00,57.00,57.00,57.60,1,25,1425.00,,INE164H01011,02-Aug-17,,
503229,SIMPLEX REAL,XD,Q,104.70,104.70,95.00,95.65,99.25,99.75,22,936,91240.00,,INE167H01014,02-Aug-17,,
503310,SWAN ENG    ,B ,Q,134.05,136.50,132.80,133.30,132.80,133.45,1233,57952,7786555.00,,INE665A01038,02-Aug-17,,
503349,VICTORIA MIL,XT,Q,4000.00,4074.00,4000.00,4044.00,4010.00,4000.00,28,258,1038876.00,,INE203D01016,02-Aug-17,,
503657,VEER ENERGY ,XC,Q,24.40,26.15,24.40,25.05,25.45,24.90,1143,694985,17670319.00,,INE255E01030,02-Aug-17,,
503722,BANSW.SYNTEX,B ,Q,164.10,167.40,163.60,165.00,165.00,164.00,8,1375,226759.00,,INE629D01012,02-Aug-17,,
503776,MODIPON     ,XD,Q,35.05,35.05,35.00,35.00,35.00,36.30,4,130,4552.00,,INE170C01019,02-Aug-17,,
503804,SHRI DINESH ,XD,Q,140.00,140.00,137.00,138.00,138.00,136.50,9,1110,153355.00,,INE204C01024,02-Aug-17,,
503806,SRF LIMITED ,A ,Q,1535.00,1558.45,1513.00,1535.65,1534.35,1516.70,897,6530,10032500.00,,INE647A01010,02-Aug-17,,
503811,SIYARAM SILK,B ,Q,2091.15,2115.45,2080.80,2092.15,2110.00,2073.15,57,5281,11074253.00,,INE076B01010,02-Aug-17,,
503816,SWAD.POLYTEX,XT,Q,10.76,10.76,10.76,10.76,10.76,10.75,1,200,2152.00,,INE243N01011,02-Aug-17,,
503831,FOMENTO HOTE,XC,Q,159.00,159.00,157.00,157.00,157.00,157.00,4,240,37760.00,XD,INE241E01014,02-Aug-17,,
503837,SHREE RAJSYN,XD,Q,15.75,16.20,15.75,16.20,16.20,16.00,3,899,14451.00,,INE796C01011,02-Aug-17,,
503960,BHARAT BIJLE,B ,Q,1299.00,1319.10,1297.25,1307.95,1303.00,1290.70,247,2416,3154189.00,,INE464A01028,02-Aug-17,,
504000,ELPRO INTER ,XC,Q,82.15,87.00,80.10,85.30,85.30,83.20,133,24465,2061523.00,,INE579B01021,02-Aug-17,,
504008,EMCO LTD.   ,B ,Q,24.50,24.50,23.80,23.85,23.85,24.10,101,17135,411051.00,,INE078A01026,02-Aug-17,,
504028,GEE LTD     ,XC,Q,49.30,50.30,49.30,50.30,50.30,49.80,5,1942,96740.00,,INE064H01021,02-Aug-17,,
504036,HIND.RECT   ,B ,Q,90.00,90.00,89.05,89.10,89.05,90.60,8,1615,144878.00,,INE835D01023,02-Aug-17,,
504058,NIPPOBATRY  ,B ,Q,896.00,909.00,886.20,901.80,905.50,891.35,24,1167,1047635.00,,INE567A01010,02-Aug-17,,
504067,ZENSAR TECH.,B ,Q,782.00,800.00,782.00,790.00,790.00,790.80,59,4427,3495398.00,,INE520A01019,02-Aug-17,,
504076,JYOTI LTD.  ,XT,Q,50.15,50.25,50.15,50.25,50.25,51.10,3,368,18490.00,,INE511D01012,02-Aug-17,,
504084,KAYCEE IND  ,XT,Q,5442.55,5890.00,5442.55,5890.00,5890.00,5729.00,6,8,45613.00,,INE813G01015,02-Aug-17,,
504092,INDOKEM LTD.,XD,Q,37.70,37.70,36.20,36.70,36.70,36.05,18,2648,97413.00,,INE716F01012,02-Aug-17,,
504093,PANA ENERG  ,XC,Q,267.00,267.00,260.00,262.55,262.55,264.15,50,1858,487385.00,XD,INE795A01017,02-Aug-17,,
504112,NELCO LTD.  ,B ,Q,102.00,104.60,98.80,99.55,99.55,101.70,1070,95351,9718758.00,,INE045B01015,02-Aug-17,,
504132,PERM MAGNETS,XD,Q,35.05,36.80,35.00,36.80,36.80,35.05,10,2430,88055.00,,INE418E01018,02-Aug-17,,
504176,HIGH ENERGY ,XT,Q,351.50,360.10,351.30,360.00,360.00,369.75,16,800,282126.00,,INE783E01015,02-Aug-17,,
504212,UNIV.CABLE  ,B ,Q,117.65,118.25,113.40,114.60,114.60,116.65,264,15457,1784570.00,,INE279A01012,02-Aug-17,,
504220,W.S.INDUSTR.,T ,Q,10.61,11.00,10.60,11.00,11.00,11.14,6,3024,32119.00,,INE100D01014,02-Aug-17,,
504240,DELTON CABLE,XT,Q,25.60,28.00,25.60,27.80,27.00,26.90,14,2433,67490.00,,INE872E01016,02-Aug-17,,
504258,LAKSHMI ELEC,XC,Q,654.00,669.00,630.00,656.60,656.60,638.70,632,23128,15093131.00,,INE284C01018,02-Aug-17,,
504341,RAVINDRA TRA,ST,Q,38.95,38.95,38.95,38.95,38.95,41.00,1,1,38.00,,INE206N01018,02-Aug-17,,
504351,EMPOWER     ,SS,Q,0.49,0.49,0.49,0.49,0.49,0.49,3,50202,24598.00,,INE507F01023,02-Aug-17,,
504378,NYSSACORP   ,XD,Q,2.41,2.41,2.41,2.41,2.41,2.45,1,10,24.00,,INE812K01027,02-Aug-17,,
504380,VINADITYA TR,XT,Q,0.26,0.26,0.26,0.26,0.26,0.25,1,500,130.00,,INE952M01019,02-Aug-17,,
504398,SJ CORP LTD ,XD,Q,22.05,22.05,22.05,22.05,22.05,23.20,1,10,220.00,,INE312B01027,02-Aug-17,,
504605,UNI ABEX    ,XD,Q,319.05,369.50,319.05,369.05,369.50,346.00,13,170,61069.00,,INE361D01012,02-Aug-17,,
504614,SARDA ENMIN ,B ,Q,297.00,299.35,292.00,293.00,293.00,296.90,503,20856,6174146.00,,INE385C01013,02-Aug-17,,
504646,BHAGWATI AUT,XD,Q,110.10,110.10,110.00,110.05,110.05,110.00,9,1050,115524.00,,INE106G01014,02-Aug-17,,
504701,GONTER PEIP ,XD,Q,7.80,7.81,7.80,7.81,7.81,8.48,5,309,2412.00,,INE530A01026,02-Aug-17,,
504741,IND.HUME PIP,B ,Q,547.60,555.35,542.25,544.95,544.95,552.10,127,2427,1339341.00,,INE323C01030,02-Aug-17,,
504786,INVEST &PREC,XD,Q,309.90,309.90,307.00,307.00,307.00,309.80,16,795,244601.00,,INE155E01016,02-Aug-17,,
504840,KAIRA CAN CO,XT,Q,970.95,970.95,970.95,970.95,970.95,924.75,9,43,41750.00,XD,INE375D01012,02-Aug-17,,
504879,ORIENT ABRAS,B ,Q,31.20,31.35,30.55,30.70,30.75,31.45,30,4753,146590.00,,INE569C01020,02-Aug-17,,
504903,RATHI ST    ,XT,Q,3.00,3.03,3.00,3.03,3.03,3.14,4,1150,3481.00,,INE336C01016,02-Aug-17,,
504908,DUNCANENG   ,XD,Q,80.00,88.70,80.00,88.70,88.70,81.30,4,102,8177.00,,INE340F01011,02-Aug-17,,
